dt,stn,swdown,tair,rainf,rh,wind,saturated_vapor_pressure_hPa,vpd,co2,air_temp_C_2100,air_humidity_%_2100,saturated_vapor_pressure_hPa_2100,VPD_kPa_2100,CO2_mean_ppm_2100,psurf
2018-05-01 12:00:00,RUE,366.0,281.45,0.0,80.7,0.9,10.95221907,0.215221907,409.92,285.52,80.807,14.3758,0.2759,863.92,101325.0
2018-05-01 12:30:00,,357.5,281.9,0.0,77.80000000000001,1.3,11.296204605,0.2546204605,409.92,285.96999999999997,77.90700000000001,14.8123,0.3285,863.92,101325.0
2018-05-01 13:00:00,RUE,349.0,282.34999999999997,0.0,74.9,1.7,11.64019014,0.294019014,409.92,286.41999999999996,75.007,15.2488,0.3811,863.92,101325.0
2018-05-01 13:30:00,,353.0,282.59999999999997,0.0,73.2,1.65,11.83939006,0.318939006,409.92,286.66999999999996,73.307,15.5012,0.4142,863.92,101325.0
2018-05-01 14:00:00,RUE,357.0,282.84999999999997,0.0,71.5,1.6,12.03858998,0.343858998,409.92,286.91999999999996,71.607,15.7536,0.4473,863.92,101325.0
2018-05-01 14:30:00,,400.5,283.34999999999997,0.0,69.25,1.5,12.455056235,0.3855056235,409.92,287.41999999999996,69.357,16.28055,0.50005,863.92,101325.0
2018-05-01 15:00:00,RUE,444.0,283.84999999999997,0.0,67.0,1.4,12.87152249,0.427152249,409.92,287.91999999999996,67.107,16.8075,0.5528,863.92,101325.0
2018-05-01 15:30:00,,378.5,283.9,0.0,65.4,1.4,12.914529895,0.4464529895,409.92,287.96999999999997,65.507,16.86185,0.5817,863.92,101325.0
2018-05-01 16:00:00,RUE,313.0,283.95,0.0,63.8,1.4,12.9575373,0.46575373,409.92,288.02,63.907,16.9162,0.6106,863.92,101325.0
2018-05-01 16:30:00,,216.5,283.79999999999995,0.0,64.44999999999999,1.1,12.82926725,0.452926725,409.92,287.87,64.55699999999999,16.75405,0.59395,863.92,101325.0
2018-05-01 17:00:00,RUE,120.0,283.65,0.0,65.1,0.8,12.7009972,0.44009972,409.92,287.71999999999997,65.207,16.5919,0.5773,863.92,101325.0
2018-05-01 17:30:00,,98.0,283.5,0.0,66.55,0.7,12.574964955,0.4174964955,409.92,287.56999999999994,66.657,16.432499999999997,0.54815,863.92,101325.0
2018-05-01 18:00:00,RUE,76.0,283.34999999999997,0.0,68.0,0.6,12.44893271,0.394893271,409.92,287.41999999999996,68.107,16.2731,0.519,863.92,101325.0
2018-05-01 18:30:00,,46.0,283.15,0.0,70.0,0.5,12.28431308,0.368431308,409.92,287.21999999999997,70.107,16.0647,0.48065,863.92,101325.0
2018-05-01 19:00:00,RUE,16.0,282.95,0.0,72.0,0.4,12.11969345,0.341969345,409.92,287.02,72.107,15.8563,0.4423,863.92,101325.0
2018-05-01 19:30:00,,8.5,282.5,0.0,75.3,0.4,11.763226015,0.2963226015,409.92,286.57,75.407,15.40455,0.38035,863.92,101325.0
2018-05-01 20:00:00,RUE,1.0,282.04999999999995,0.0,78.6,0.4,11.40675858,0.250675858,409.92,286.12,78.707,14.9528,0.3184,863.92,101325.0
2018-05-01 20:30:00,,1.0,281.59999999999997,0.0,80.35,0.45,11.068872695,0.2218872694999999,409.92,285.66999999999996,80.457,14.52375,0.2846,863.92,101325.0
2018-05-01 21:00:00,RUE,1.0,281.15,0.0,82.1,0.5,10.73098681,0.193098681,409.92,285.21999999999997,82.207,14.0947,0.2508,863.92,101325.0
2018-05-01 21:30:00,,1.0,280.84999999999997,0.0,82.6,0.55,10.51563953,0.186563953,409.92,284.91999999999996,82.707,13.82085,0.23915,863.92,101325.0
2018-05-01 22:00:00,RUE,1.0,280.54999999999995,0.0,83.1,0.6,10.30029225,0.180029225,409.92,284.62,83.207,13.547,0.2275,863.92,101325.0
2018-05-01 22:30:00,,0.5,280.54999999999995,0.0,83.3,0.5,10.30029225,0.175029225,409.92,284.62,83.407,13.547,0.2248,863.92,101325.0
2018-05-01 23:00:00,RUE,0.0,280.54999999999995,0.0,83.5,0.4,10.30029225,0.170029225,409.92,284.62,83.607,13.547,0.2221,863.92,101325.0
2018-05-01 23:30:00,,0.5,280.54999999999995,0.0,83.1,0.65,10.30029225,0.175029225,409.92,284.62,83.207,13.547,0.2274999999999999,863.92,101325.0
2018-05-02 00:00:00,RUE,1.0,280.54999999999995,0.0,82.7,0.9,10.30029225,0.180029225,409.92,284.62,82.807,13.547,0.2329,863.92,101325.0
2018-05-02 00:30:00,,1.0,280.34999999999997,0.0,81.5,0.9,10.160990655,0.1860990655,409.92,284.41999999999996,81.607,13.36965,0.2457,863.92,101325.0
2018-05-02 01:00:00,RUE,1.0,280.15,0.0,80.3,0.9,10.02168906,0.192168906,409.92,284.21999999999997,80.407,13.1923,0.2585,863.92,101325.0
2018-05-02 01:30:00,,1.0,279.95,0.0,82.55,0.65,9.8857168355,0.1735716835,409.92,284.02,82.657,13.01905,0.2262,863.92,101325.0
2018-05-02 02:00:00,RUE,1.0,279.75,0.0,84.8,0.4,9.749744611,0.154974461,409.92,283.82,84.907,12.8458,0.1939,863.92,101325.0
2018-05-02 02:30:00,,0.5,279.65,0.0,84.44999999999999,0.55,9.68298562,0.153298562,409.92,283.72,84.55699999999999,12.7607,0.19705,863.92,101325.0
2018-05-02 03:00:00,RUE,0.0,279.54999999999995,0.0,84.1,0.7,9.616226629,0.151622663,409.92,283.62,84.207,12.6756,0.2002,863.92,101325.0
2018-05-02 03:30:00,,0.5,279.44999999999993,0.0,85.44999999999999,0.55,9.5502744505,0.140027445,409.92,283.52,85.55699999999999,12.5915,0.182,863.92,101325.0
2018-05-02 04:00:00,RUE,1.0,279.34999999999997,0.0,86.8,0.4,9.484322272,0.128432227,409.92,283.41999999999996,86.907,12.5074,0.1638,863.92,101325.0
2018-05-02 04:30:00,,2.5,279.29999999999995,0.0,87.69999999999999,0.4,9.4516461225,0.120164612,409.92,283.37,87.80699999999999,12.4657,0.15205,863.92,101325.0
2018-05-02 05:00:00,RUE,4.0,279.25,0.0,88.6,0.4,9.418969973,0.111896997,409.92,283.32,88.707,12.424,0.1403,863.92,101325.0
2018-05-02 05:30:00,,15.0,279.25,0.0,88.1,0.5,9.418969973,0.111896997,409.92,283.32,88.207,12.424,0.1465,863.92,101325.0
2018-05-02 06:00:00,RUE,26.0,279.25,0.0,87.6,0.6,9.418969973,0.111896997,409.92,283.32,87.707,12.424,0.1527,863.92,101325.0
2018-05-02 06:30:00,,50.5,279.45,0.0,85.9,0.7,9.5508764195,0.135087642,409.92,283.52,86.007,12.59225,0.17645,863.92,101325.0
2018-05-02 07:00:00,RUE,75.0,279.65,0.0,84.2,0.8,9.682782866,0.158278287,409.92,283.71999999999997,84.307,12.7605,0.2002,863.92,101325.0
2018-05-02 07:30:00,,99.0,279.84999999999997,0.0,82.15,0.8,9.817933465,0.1767933465,409.92,283.91999999999996,82.257,12.9327,0.2298,863.92,101325.0
2018-05-02 08:00:00,RUE,123.0,280.04999999999995,0.0,80.1,0.8,9.953084064,0.195308406,409.92,284.12,80.207,13.1049,0.2594,863.92,101325.0
2018-05-02 08:30:00,,151.0,280.34999999999997,0.0,79.15,1.05,10.162041887,0.2112041885,409.92,284.41999999999996,79.257,13.3709,0.2776,863.92,101325.0
2018-05-02 09:00:00,RUE,179.0,280.65,0.0,78.2,1.3,10.37099971,0.227099971,409.92,284.71999999999997,78.307,13.6369,0.2958,863.92,101325.0
2018-05-02 09:30:00,,222.0,281.04999999999995,0.0,76.5,1.35,10.66160939,0.251160939,409.92,285.12,76.607,14.00635,0.32825,863.92,101325.0
2018-05-02 10:00:00,RUE,265.0,281.45,0.0,74.8,1.4,10.95221907,0.275221907,409.92,285.52,74.907,14.3758,0.3607,863.92,101325.0
2018-05-02 10:30:00,,346.0,282.0,0.0,72.6,1.45,11.375177605,0.3125177605,409.92,286.07,72.707,14.9124,0.40815,863.92,101325.0
2018-05-02 11:00:00,RUE,427.0,282.54999999999995,0.0,70.4,1.5,11.79813614,0.349813614,409.92,286.62,70.507,15.449,0.4556,863.92,101325.0
2018-05-02 11:30:00,,497.0,283.29999999999995,0.0,68.2,1.35,12.421096525,0.3971096524999999,409.92,287.37,68.307,16.23725,0.5163,863.92,101325.0
2018-05-02 12:00:00,RUE,567.0,284.04999999999995,0.0,66.0,1.2,13.04405691,0.444405691,409.92,288.12,66.107,17.0255,0.577,863.92,101325.0
2018-05-02 12:30:00,,495.0,284.29999999999995,0.0,65.75,1.45,13.26418622,0.456418622,409.92,288.37,65.857,17.3035,0.59085,863.92,101325.0
2018-05-02 13:00:00,RUE,423.0,284.54999999999995,0.0,65.5,1.7,13.48431553,0.468431553,409.92,288.62,65.607,17.5815,0.6047,863.92,101325.0
2018-05-02 13:30:00,,394.0,284.75,0.0,64.8,1.65,13.665092205,0.4815092205,409.92,288.82,64.907,17.80955,0.62515,863.92,101325.0
2018-05-02 14:00:00,RUE,365.0,284.95,0.0,64.1,1.6,13.84586888,0.494586888,409.92,289.02,64.207,18.0376,0.6456,863.92,101325.0
2018-05-02 14:30:00,,332.5,284.95,0.0,63.849999999999994,1.65,13.84586888,0.4995868879999999,409.92,289.02,63.956999999999994,18.0376,0.6500999999999999,863.92,101325.0
2018-05-02 15:00:00,RUE,300.0,284.95,0.0,63.6,1.7,13.84586888,0.504586888,409.92,289.02,63.707,18.0376,0.6546,863.92,101325.0
2018-05-02 15:30:00,,248.0,285.04999999999995,0.0,63.2,1.5499999999999998,13.937843495,0.5137843495,409.92,289.12,63.307,18.1536,0.66615,863.92,101325.0
2018-05-02 16:00:00,RUE,196.0,285.15,0.0,62.8,1.4,14.02981811,0.522981811,409.92,289.21999999999997,62.907,18.2696,0.6777,863.92,101325.0
2018-05-02 16:30:00,,135.0,285.09999999999997,0.0,63.7,1.15,13.98369752,0.508369752,409.92,289.16999999999996,63.806999999999995,18.21145,0.6592,863.92,101325.0
2018-05-02 17:00:00,RUE,74.0,285.04999999999995,0.0,64.6,0.9,13.93757693,0.493757693,409.92,289.12,64.707,18.1533,0.6407,863.92,101325.0
2018-05-02 17:30:00,,53.5,284.9,0.0,65.15,0.9,13.80080929,0.480080929,409.92,288.97,65.257,17.980800000000002,0.6248,863.92,101325.0
2018-05-02 18:00:00,RUE,33.0,284.75,0.0,65.7,0.9,13.66404165,0.466404165,409.92,288.82,65.807,17.8083,0.6089,863.92,101325.0
2018-05-02 18:30:00,,19.5,284.4,0.0,67.80000000000001,1.15,13.35404928,0.4304049279999999,409.92,288.47,67.90700000000001,17.4169,0.55975,863.92,101325.0
2018-05-02 19:00:00,RUE,6.0,284.04999999999995,0.0,69.9,1.4,13.04405691,0.394405691,409.92,288.12,70.007,17.0255,0.5106,863.92,101325.0
2018-05-02 19:30:00,,3.5,283.79999999999995,0.0,71.65,1.45,12.83026932,0.368026932,409.92,287.87,71.757,16.75525,0.47365,863.92,101325.0
2018-05-02 20:00:00,RUE,1.0,283.54999999999995,0.0,73.4,1.5,12.61648173,0.341648173,409.92,287.62,73.507,16.485,0.4367,863.92,101325.0
2018-05-02 20:30:00,,1.0,283.29999999999995,0.0,75.6,1.3,12.40887938,0.305887938,409.92,287.37,75.707,16.2223,0.39465,863.92,101325.0
2018-05-02 21:00:00,RUE,1.0,283.04999999999995,0.0,77.8,1.1,12.20127703,0.270127703,409.92,287.12,77.907,15.9596,0.3526,863.92,101325.0
2018-05-02 21:30:00,,1.0,282.94999999999993,0.0,78.65,1.4500000000000002,12.119933505,0.2569933505,409.92,287.02,78.757,15.8566,0.3369499999999999,863.92,101325.0
2018-05-02 22:00:00,RUE,1.0,282.84999999999997,0.0,79.5,1.8,12.03858998,0.243858998,409.92,286.91999999999996,79.607,15.7536,0.3213,863.92,101325.0
2018-05-02 22:30:00,,1.0,282.44999999999993,0.0001111111111111,83.95,1.85,11.72267428,0.187267428,409.92,286.52,84.057,15.3532,0.2465999999999999,863.92,101325.0
2018-05-02 23:00:00,RUE,1.0,282.04999999999995,0.0002222222222222,88.4,1.9,11.40675858,0.130675858,409.92,286.12,88.507,14.9528,0.1719,863.92,101325.0
2018-05-02 23:30:00,,1.0,281.75,0.0002083333333333,90.65,1.7,11.179488825,0.1029488825,409.92,285.82,90.757,14.6643,0.1362,863.92,101325.0
2018-05-03 00:00:00,RUE,1.0,281.45,0.0001944444444444,92.9,1.5,10.95221907,0.075221907,409.92,285.52,93.007,14.3758,0.1005,863.92,101325.0
2018-05-03 00:30:00,,0.5,281.35,0.000125,93.1,1.35,10.87825441,0.072825441,409.92,285.41999999999996,93.207,14.28185,0.097,863.92,101325.0
2018-05-03 01:00:00,RUE,0.0,281.25,5.555555555555556e-05,93.3,1.2,10.80428975,0.070428975,409.92,285.32,93.407,14.1879,0.0935,863.92,101325.0
2018-05-03 01:30:00,,0.5,281.15,0.0001666666666666,94.4,1.05,10.73120589,0.0602144875,409.92,285.22,94.507,14.095,0.0775,863.92,101325.0
2018-05-03 02:00:00,RUE,1.0,281.04999999999995,0.0002777777777777,95.5,0.9,10.65812203,0.05,409.92,285.12,95.607,14.0021,0.0615,863.92,101325.0
2018-05-03 02:30:00,,0.5,280.94999999999993,0.0002222222222222,96.0,0.8,10.58590999,0.05,409.92,285.02,96.107,13.9103,0.05575,863.92,101325.0
2018-05-03 03:00:00,RUE,0.0,280.84999999999997,0.0001666666666666,96.5,0.7,10.51369795,0.05,409.92,284.91999999999996,96.607,13.8185,0.05,863.92,101325.0
2018-05-03 03:30:00,,0.0,280.79999999999995,9.722222222222222e-05,96.85,0.6499999999999999,10.47791608,0.05,409.92,284.87,96.957,13.77295,0.05,863.92,101325.0
2018-05-03 04:00:00,RUE,0.0,280.75,2.777777777777778e-05,97.2,0.6,10.44213421,0.05,409.92,284.82,97.307,13.7274,0.05,863.92,101325.0
2018-05-03 04:30:00,,1.0,280.75,5.555555555555556e-05,97.15,0.8500000000000001,10.44213421,0.05,409.92,284.82,97.257,13.7274,0.05,863.92,101325.0
2018-05-03 05:00:00,RUE,2.0,280.75,8.333333333333333e-05,97.1,1.1,10.44213421,0.05,409.92,284.82,97.207,13.7274,0.05,863.92,101325.0
2018-05-03 05:30:00,,7.0,280.85,6.944444444444444e-05,97.25,1.05,10.513913680000002,0.05,409.92,284.91999999999996,97.357,13.8187,0.05,863.92,101325.0
2018-05-03 06:00:00,RUE,12.0,280.95,5.555555555555556e-05,97.4,1.0,10.58569315,0.05,409.92,285.02,97.507,13.91,0.05,863.92,101325.0
2018-05-03 06:30:00,,26.0,281.04999999999995,2.777777777777778e-05,97.45,1.25,10.65833998,0.05,409.92,285.12,97.557,14.00235,0.05,863.92,101325.0
2018-05-03 07:00:00,RUE,40.0,281.15,0.0,97.5,1.5,10.73098681,0.05,409.92,285.21999999999997,97.607,14.0947,0.05,863.92,101325.0
2018-05-03 07:30:00,,49.0,281.2,1.388888888888889e-05,96.95,1.35,10.76763828,0.05,409.92,285.27,97.057,14.1413,0.05,863.92,101325.0
2018-05-03 08:00:00,RUE,58.0,281.25,2.777777777777778e-05,96.4,1.2,10.80428975,0.05,409.92,285.32,96.507,14.1879,0.05,863.92,101325.0
2018-05-03 08:30:00,,84.0,281.5,1.388888888888889e-05,95.7,1.2999999999999998,10.990872745,0.053872787,409.92,285.57,95.807,14.42485,0.06085,863.92,101325.0
2018-05-03 09:00:00,RUE,110.0,281.75,0.0,95.0,1.4,11.17745574,0.057745574,409.92,285.82,95.107,14.6618,0.0717,863.92,101325.0
2018-05-03 09:30:00,,122.0,282.04999999999995,0.0,93.5,1.15,11.40882294,0.075882294,409.92,286.12,93.607,14.9553,0.09605,863.92,101325.0
2018-05-03 10:00:00,RUE,134.0,282.34999999999997,0.0,92.0,0.9,11.64019014,0.094019014,409.92,286.41999999999996,92.107,15.2488,0.1204,863.92,101325.0
2018-05-03 10:30:00,,198.5,282.69999999999993,0.0,91.6,1.25,11.920733585,0.1020733584999999,409.92,286.77,91.707,15.6042,0.12955,863.92,101325.0
2018-05-03 11:00:00,RUE,263.0,283.04999999999995,0.0,91.2,1.6,12.20127703,0.110127703,409.92,287.12,91.307,15.9596,0.1387,863.92,101325.0
2018-05-03 11:30:00,,282.5,283.25,0.0,90.15,2.1500000000000004,12.366869045,0.1266869045,409.92,287.32,90.257,16.16915,0.15775,863.92,101325.0
2018-05-03 12:00:00,RUE,302.0,283.45,0.0,89.1,2.7,12.53246106,0.143246106,409.92,287.52,89.207,16.3787,0.1768,863.92,101325.0
2018-05-03 12:30:00,,343.5,283.65,0.0,87.1,2.75,12.701991775,0.1701991775,409.92,287.71999999999997,87.207,16.5931,0.2127,863.92,101325.0
2018-05-03 13:00:00,RUE,385.0,283.84999999999997,0.0,85.1,2.8,12.87152249,0.197152249,409.92,287.91999999999996,85.207,16.8075,0.2486,863.92,101325.0
2018-05-03 13:30:00,,345.0,284.0,0.0,83.94999999999999,2.5,13.00130316,0.2101303159999999,409.92,288.06999999999994,84.05699999999999,16.9715,0.27075,863.92,101325.0
2018-05-03 14:00:00,RUE,305.0,284.15,0.0,82.8,2.2,13.13108383,0.223108383,409.92,288.21999999999997,82.907,17.1355,0.2929,863.92,101325.0
2018-05-03 14:30:00,,311.5,284.5,0.0,80.3,2.6500000000000004,13.44288758,0.264288758,409.92,288.56999999999994,80.407,17.529049999999998,0.34445,863.92,101325.0
2018-05-03 15:00:00,RUE,318.0,284.84999999999997,0.0,77.8,3.1,13.75469133,0.305469133,409.92,288.91999999999996,77.907,17.9226,0.396,863.92,101325.0
2018-05-03 15:30:00,,233.5,284.9,0.0,76.9,3.0,13.800280105,0.3200280105,409.92,288.96999999999997,77.007,17.9801,0.4135,863.92,101325.0
2018-05-03 16:00:00,RUE,149.0,284.95,0.0,76.0,2.9,13.84586888,0.334586888,409.92,289.02,76.107,18.0376,0.431,863.92,101325.0
2018-05-03 16:30:00,,103.0,284.85,0.0,76.8,2.3,13.754955265,0.3204955265,409.92,288.91999999999996,76.907,17.92295,0.414,863.92,101325.0
2018-05-03 17:00:00,RUE,57.0,284.75,0.0,77.6,1.7,13.66404165,0.306404165,409.92,288.82,77.707,17.8083,0.397,863.92,101325.0
2018-05-03 17:30:00,,46.5,284.6,0.0,78.94999999999999,1.5499999999999998,13.52963777,0.2829637769999999,409.92,288.66999999999996,79.05699999999999,17.63865,0.36965,863.92,101325.0
2018-05-03 18:00:00,RUE,36.0,284.45,0.0,80.3,1.4,13.39523389,0.259523389,409.92,288.52,80.407,17.469,0.3423,863.92,101325.0
2018-05-03 18:30:00,,19.5,284.29999999999995,0.0,79.94999999999999,1.45,13.26315886,0.266315886,409.92,288.37,80.05699999999999,17.30225,0.345,863.92,101325.0
2018-05-03 19:00:00,RUE,3.0,284.15,0.0,79.6,1.5,13.13108383,0.273108383,409.92,288.21999999999997,79.707,17.1355,0.3477,863.92,101325.0
2018-05-03 19:30:00,,1.5,284.04999999999995,0.0,79.9,1.3,13.044310565,0.2644310565,409.92,288.12,80.007,17.02585,0.3404,863.92,101325.0
2018-05-03 20:00:00,RUE,0.0,283.95,0.0,80.2,1.1,12.9575373,0.25575373,409.92,288.02,80.307,16.9162,0.3331,863.92,101325.0
2018-05-03 20:30:00,,0.5,283.95,0.0,79.55000000000001,1.2000000000000002,12.9575373,0.26075373,409.92,288.02,79.65700000000001,16.9162,0.3441,863.92,101325.0
2018-05-03 21:00:00,RUE,1.0,283.95,0.0,78.9,1.3,12.9575373,0.26575373,409.92,288.02,79.007,16.9162,0.3551,863.92,101325.0
2018-05-03 21:30:00,,0.5,283.9,0.0,79.35,1.15,12.914529895,0.2614529895,409.92,287.96999999999997,79.457,16.86185,0.3464,863.92,101325.0
2018-05-03 22:00:00,RUE,0.0,283.84999999999997,0.0,79.8,1.0,12.87152249,0.257152249,409.92,287.91999999999996,79.907,16.8075,0.3377,863.92,101325.0
2018-05-03 22:30:00,,0.0,284.0,0.0,78.65,1.0,13.00130316,0.275130316,409.92,288.06999999999994,78.757,16.9715,0.3607,863.92,101325.0
2018-05-03 23:00:00,RUE,0.0,284.15,0.0,77.5,1.0,13.13108383,0.293108383,409.92,288.21999999999997,77.607,17.1355,0.3837,863.92,101325.0
2018-05-03 23:30:00,,0.5,284.09999999999997,0.0,78.35,0.85,13.08757037,0.283757037,409.92,288.16999999999996,78.457,17.0805,0.368,863.92,101325.0
2018-05-04 00:00:00,RUE,1.0,284.04999999999995,0.0,79.2,0.7,13.04405691,0.274405691,409.92,288.12,79.307,17.0255,0.3523,863.92,101325.0
2018-05-04 00:30:00,,0.5,283.94999999999993,0.0,80.6,0.7,12.9577897,0.25577897,409.92,288.02,80.707,16.9165,0.3265,863.92,101325.0
2018-05-04 01:00:00,RUE,0.0,283.84999999999997,0.0,82.0,0.7,12.87152249,0.237152249,409.92,287.91999999999996,82.107,16.8075,0.3007,863.92,101325.0
2018-05-04 01:30:00,,0.0,284.04999999999995,0.0,79.95,0.75,13.045071545,0.2645071545,409.92,288.12,80.057,17.02675,0.34,863.92,101325.0
2018-05-04 02:00:00,RUE,0.0,284.25,0.0,77.9,0.8,13.2186206,0.29186206,409.92,288.32,78.007,17.246,0.3793,863.92,101325.0
2018-05-04 02:30:00,,0.5,284.29999999999995,0.0,77.9,1.0,13.262645185,0.2912645185,409.92,288.37,78.007,17.3016,0.3805,863.92,101325.0
2018-05-04 03:00:00,RUE,1.0,284.34999999999997,0.0,77.9,1.2,13.30666977,0.290666977,409.92,288.41999999999996,78.007,17.3572,0.3817,863.92,101325.0
2018-05-04 03:30:00,,1.0,284.19999999999993,0.0,79.30000000000001,1.2,13.17536334,0.272536334,409.92,288.27,79.40700000000001,17.19135,0.3542499999999999,863.92,101325.0
2018-05-04 04:00:00,RUE,1.0,284.04999999999995,0.0,80.7,1.2,13.04405691,0.254405691,409.92,288.12,80.807,17.0255,0.3268,863.92,101325.0
2018-05-04 04:30:00,,3.5,284.34999999999997,0.0,78.80000000000001,1.7999999999999998,13.30898708,0.285898708,409.92,288.41999999999996,78.90700000000001,17.36005,0.36685,863.92,101325.0
2018-05-04 05:00:00,RUE,6.0,284.65,0.0,76.9,2.4,13.57391725,0.317391725,409.92,288.71999999999997,77.007,17.6946,0.4069,863.92,101325.0
2018-05-04 05:30:00,,26.0,284.75,0.0,76.05000000000001,3.05,13.66430429,0.3314304289999999,409.92,288.81999999999994,76.15700000000001,17.8086,0.4247499999999999,863.92,101325.0
2018-05-04 06:00:00,RUE,46.0,284.84999999999997,0.0,75.2,3.7,13.75469133,0.345469133,409.92,288.91999999999996,75.307,17.9226,0.4426,863.92,101325.0
2018-05-04 06:30:00,,87.5,284.94999999999993,0.0,75.45,3.95,13.84613413,0.344613413,409.92,289.02,75.557,18.03795,0.4408999999999999,863.92,101325.0
2018-05-04 07:00:00,RUE,129.0,285.04999999999995,0.0,75.7,4.2,13.93757693,0.343757693,409.92,289.12,75.807,18.1533,0.4392,863.92,101325.0
2018-05-04 07:30:00,,147.0,285.15,0.0,75.9,4.05,14.030085985,0.3430085985,409.92,289.22,76.007,18.2699,0.43835,863.92,101325.0
2018-05-04 08:00:00,RUE,165.0,285.25,0.0,76.1,3.9,14.12259504,0.342259504,409.92,289.32,76.207,18.3865,0.4375,863.92,101325.0
2018-05-04 08:30:00,,234.5,285.29999999999995,0.0,76.65,3.5,14.169252715,0.3369252714999999,409.92,289.37,76.757,18.44535,0.4286999999999999,863.92,101325.0
2018-05-04 09:00:00,RUE,304.0,285.34999999999997,0.0,77.2,3.1,14.21591039,0.331591039,409.92,289.41999999999996,77.307,18.5042,0.4199,863.92,101325.0
2018-05-04 09:30:00,,265.5,285.19999999999993,0.0,77.75,2.8,14.07674366,0.317674366,409.92,289.27,77.857,18.32875,0.40595,863.92,101325.0
2018-05-04 10:00:00,RUE,227.0,285.04999999999995,0.0,78.3,2.5,13.93757693,0.303757693,409.92,289.12,78.407,18.1533,0.392,863.92,101325.0
2018-05-04 10:30:00,,219.5,285.04999999999995,0.0,78.0,2.05,13.93757693,0.303757693,409.92,289.12,78.107,18.1533,0.3974499999999999,863.92,101325.0
2018-05-04 11:00:00,RUE,212.0,285.04999999999995,0.0,77.7,1.6,13.93757693,0.303757693,409.92,289.12,77.807,18.1533,0.4029,863.92,101325.0
2018-05-04 11:30:00,,236.0,285.44999999999993,0.0,76.95,1.55,14.31411682,0.326411682,409.92,289.52,77.057,18.6277,0.4277499999999999,863.92,101325.0
2018-05-04 12:00:00,RUE,260.0,285.84999999999997,0.0,76.2,1.5,14.69065671,0.349065671,409.92,289.91999999999996,76.307,19.1021,0.4526,863.92,101325.0
2018-05-04 12:30:00,,241.5,286.15,0.0,76.2,1.45,14.98466955,0.353466955,409.92,290.21999999999997,76.307,19.47205,0.46135,863.92,101325.0
2018-05-04 13:00:00,RUE,223.0,286.45,0.0,76.2,1.4,15.27868239,0.357868239,409.92,290.52,76.307,19.842,0.4701,863.92,101325.0
2018-05-04 13:30:00,,282.5,287.1,0.0,75.2,1.15,15.951379245,0.3951379244999999,409.92,291.16999999999996,75.307,20.68685,0.51165,863.92,101325.0
2018-05-04 14:00:00,RUE,342.0,287.75,0.0,74.2,0.9,16.6240761,0.43240761,409.92,291.82,74.307,21.5317,0.5532,863.92,101325.0
2018-05-04 14:30:00,,301.0,288.25,0.0,73.85,1.05,17.176342554999998,0.4526342555,409.92,292.32,73.957,22.223750000000003,0.579,863.92,101325.0
2018-05-04 15:00:00,RUE,260.0,288.75,0.0,73.5,1.2,17.72860901,0.472860901,409.92,292.82,73.607,22.9158,0.6048,863.92,101325.0
2018-05-04 15:30:00,,211.0,288.7,0.0,74.0,1.1,17.67197174,0.462197174,409.92,292.77,74.107,22.844900000000003,0.59155,863.92,101325.0
2018-05-04 16:00:00,RUE,162.0,288.65,0.0,74.5,1.0,17.61533447,0.451533447,409.92,292.71999999999997,74.607,22.774,0.5783,863.92,101325.0
2018-05-04 16:30:00,,118.0,288.59999999999997,0.0,74.8,1.05,17.55901468,0.4459014679999999,409.92,292.66999999999996,74.907,22.70345,0.5697000000000001,863.92,101325.0
