date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-14 10:30:00,0.160301334742932,0.13948243474293204,0.12705888474293203,0.0260984219981063
2018-11-14 11:00:00,0.1602840075721088,0.13946510757210884,0.12690240757210886,0.026092598239372
2018-11-14 11:30:00,0.1602666804012856,0.13952578040128566,0.12688508040128565,0.0260867744806377
2018-11-14 12:00:00,0.1602493532304625,0.13958640323046254,0.12686775323046254,0.0260809507219033
2018-11-14 12:30:00,0.1602320260596393,0.1393959760596393,0.1267552760596393,0.026075126963169
2018-11-14 13:00:00,0.1602146988888161,0.1392054988888161,0.1266427988888161,0.0260693032044346
2018-11-14 13:30:00,0.1601973717179929,0.1391881717179929,0.1266254717179929,0.0260634794457003
2018-11-14 14:00:00,0.1601800445471698,0.1391708445471698,0.12660814454716982,0.0260576556869659
2018-11-14 14:30:00,0.160171311489839,0.13898756148983907,0.12651306148983907,0.02605069644624
2018-11-14 15:00:00,0.1601625784325082,0.13880427843250825,0.12641792843250826,0.0260437372055141
2018-11-14 15:30:00,0.1601538453751774,0.13879554537517746,0.12640919537517747,0.0260367779647881
2018-11-14 16:00:00,0.1601451123178466,0.13878681231784665,0.12640046231784666,0.0260298187240622
2018-11-14 16:30:00,0.1601363792605158,0.13887322926051585,0.12648687926051586,0.0260228594833362
2018-11-14 17:00:00,0.1601276462031849,0.1389596962031849,0.12657334620318492,0.0260159002426103
2018-11-14 17:30:00,0.1601189131458542,0.1389509631458542,0.1265646131458542,0.0260089410018843
2018-11-14 18:00:00,0.1601101800885234,0.1389422300885234,0.12655588008852342,0.0260019817611584
2018-11-14 18:30:00,0.1601014470311925,0.1389334970311925,0.12654714703119252,0.0259950225204324
2018-11-14 19:00:00,0.1600927139738618,0.1389247639738618,0.1265384139738618,0.0259880632797065
2018-11-14 19:30:00,0.1600839809165309,0.13882083091653094,0.12643448091653095,0.0259811040389805
2018-11-14 20:00:00,0.1600752478592002,0.13871694785920025,0.12633059785920026,0.0259741447982546
2018-11-14 20:30:00,0.1600665148018694,0.13870821480186946,0.12632186480186947,0.0259671855575286
2018-11-14 21:00:00,0.1600577817445385,0.13869948174453856,0.12631313174453856,0.0259602263168027
2018-11-14 21:30:00,0.1600490486872078,0.13877714868720784,0.12639079868720784,0.0259532670760768
2018-11-14 22:00:00,0.1600403156298769,0.1388547656298769,0.1264684156298769,0.0259463078353508
2018-11-14 22:30:00,0.1600315825725461,0.1387796825725461,0.1264596825725461,0.0259393485946249
2018-11-14 23:00:00,0.1600228495152153,0.1387045495152153,0.12645094951521532,0.0259323893538989
2018-11-14 23:30:00,0.1600141164578845,0.13869581645788448,0.1264422164578845,0.025925430113173
2018-11-15 00:00:00,0.1600053834005537,0.1386870834005537,0.12643348340055371,0.025918470872447
2018-11-15 00:30:00,0.1599966503432229,0.1386783503432229,0.12642475034322292,0.0259115116317211
2018-11-15 01:00:00,0.1599879172858921,0.13866961728589208,0.1264160172858921,0.0259045523909951
2018-11-15 01:30:00,0.1599791842285613,0.1386608842285613,0.1262727342285613,0.0258975931502692
2018-11-15 02:00:00,0.1599704511712305,0.13865215117123048,0.12612945117123048,0.0258906339095432
2018-11-15 02:30:00,0.1599426149019751,0.13862431490197508,0.12610161490197508,0.0259066811395831
2018-11-15 03:00:00,0.1599147786327196,0.1385964786327196,0.1260737786327196,0.025922728369623
